,x,y,yaw,vx,vy
132,197.17271717110063,142.3043820077387,0.4555016618900389,25.605949522915125,23.753040344511664
133,199.74331212339214,144.68968604218986,0.4587534143576399,25.668815254042357,23.93553968820799
134,202.32019364879636,147.09324001101066,0.461870639478273,25.67535380678746,24.08383701886132
135,204.8977290294751,149.51162371289678,0.4646346874891702,26.023703669815035,24.38311452238552
136,207.5100993964566,151.95993516513533,0.46685693619012647,26.30370827523263,24.663319714724786
137,210.15047022397985,154.4362671366078,0.4698456985034742,26.343616808094602,24.8191017507915
138,212.7948319047893,156.92817731168694,0.4738220287280628,26.349147508249413,24.982320932478178
139,215.43974665561424,159.43640940493475,0.47714847258954673,26.434330679018178,25.168303989978757
140,218.09317972351604,161.96323980393262,0.47955344722084786,26.547575579705143,25.390332450275423
141,220.75793728148656,164.51227304896017,0.48252666069836814,26.640572014630198,25.581945398147543
142,223.43199448294956,167.08046758877492,0.48538274965117517,26.606626468055303,25.71189186945857
143,226.10265712975507,169.66165677572076,0.48862675854426185,26.756494085004487,25.93970316208287
144,228.7883065382555,172.26562709192905,0.49155359848449065,26.692349883587937,26.05501477017841
145,231.4675415266143,174.88112856894688,0.49489817144538384,26.650427953392537,26.17222068289399
146,234.14258432195354,177.50835063723628,0.4978577242293954,26.643046257024995,26.327757556426544
147,236.81688894765603,180.15112639287892,0.5009349128652594,26.807107798375412,26.563142665205064
148,239.50759972749356,182.8174406593994,0.5039030622202934,26.954693753982024,26.794506583120835
149,242.21306910289175,185.50689131771148,0.507097327542346,26.997266574053416,26.96040655620749
150,244.92279576029708,188.21293197333222,0.5104783299228616,27.3289199744435,27.29128647377272
151,247.6656877577414,190.9520606207095,0.5132171486628531,27.4815444683538,27.518312233901636
152,250.42384220457677,193.71389184409963,0.5167584129060653,27.63352528113741,27.74060367158953
153,253.1971947326905,196.4979522112586,0.5196583595528482,27.741827356128365,27.947214647309572
154,255.98137746830332,199.30267367598955,0.522508510046471,27.979593309047146,28.234299607163912
155,258.789336799208,202.13610363670594,0.525884274100781,28.309468724236474,28.567321536374966
156,261.6302836716316,205.00283579034343,0.5290026402784952,28.322185795918838,28.710550816487487
157,264.4725022512235,207.88389087199218,0.5317016898738047,28.361626036382294,28.878036893532922
158,267.3186648548617,210.78169456134546,0.5350567421465109,28.54647600915148,29.129992714245454
159,270.18331245577684,213.70469383277,0.5380451206855875,28.637206319380045,29.33355869468417
160,273.05703308771484,216.6480497022384,0.5414342104403742,28.88874229550744,29.62570451931224
161,275.9559073172656,219.62062015416961,0.544690078772226,29.28256651577917,30.00953098909649
162,278.8941639688435,222.63157325307927,0.5482170561079776,29.571782454444634,30.329561752075307
163,281.86134221428796,225.6745294282868,0.5519800309854048,29.661305320598466,30.530305601639125
164,284.83747274634777,228.7375599884507,0.5548108435961756,29.80626552863551,30.767364989538716
165,287.8280992992113,231.82429648740455,0.5581861729070124,29.910326507310565,30.98945206976154
166,290.82913194994234,234.93324169438068,0.5608808017012481,29.979710369965154,31.175669710922026
167,293.8371029869388,238.06080866547288,0.5643024073648775,30.073566986353363,31.38214928144065
168,296.85445968557417,241.20902359361693,0.5682653208013477,30.137913721294744,31.5758131113221
169,299.8782510577036,244.37660490474914,0.5714277937857721,30.117036715685227,31.707237539721174
170,302.8999547292721,247.55732865872125,0.5747416354078114,30.139741471838246,31.84932021717458
171,305.92392887645593,250.7522606804387,0.5777368649797137,30.166596757986476,31.998856310838043
172,308.95058855225454,253.9621463115225,0.5807120022023193,30.22817938600687,32.170333445656176
173,311.9834064908552,257.18917965608813,0.5839545571627577,30.19784243475636,32.29783020883215
174,315.0131907343308,260.4289626769713,0.5869532065347144,30.178188754366467,32.42815984594209
175,318.04100960976746,263.6817786615655,0.5902321831634404,30.18280653919607,32.56894866826696
176,321.06929026368704,266.9486735283922,0.593423255440006,30.328638087070658,32.80090065846237
