timestamp,orientation.x,orientation.y,orientation.z,ak0991x_magnetometer.x,ak0991x_magnetometer.y,ak0991x_magnetometer.z,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,icm4x6xx_accelerometer.x,icm4x6xx_accelerometer.y,icm4x6xx_accelerometer.z,icm4x6xx_gyroscope.x,icm4x6xx_gyroscope.y,icm4x6xx_gyroscope.z,GPS.lat,GPS.long,GPS.alt
1644645510975,65.734375,0.453125,-88.796875,19.931252,-23.7,3.0,-0.89497375,1.8384044,-1.4929192,-11.053431,1.6627731,-1.2186487,-0.099066675,-0.17509767,-0.022769356,13.86793968,100.49013083,-18.600433349609375
1644645511083,65.5625,0.421875,-88.859375,15.281251,-21.7875,-3.0187502,-0.8526163,-0.64902747,0.6778656,-9.870096,-1.5807717,1.8956091,-0.2162423,-0.18894571,0.037948925,13.86793968,100.49013083,-18.600433349609375
1644645511181,65.640625,0.453125,-89.03125,15.58125,-20.925001,-7.4812503,-4.999758,1.3647377,2.8616884,-11.662156,-0.58897364,2.6048915,0.037283156,-0.13461882,0.2595174,13.86798296,100.49006277,-17.866119384765625
1644645511281,65.78125,0.5,-88.9375,18.50625,-22.837502,-12.450001,-1.2993412,0.2671624,-2.34169,-11.053431,-0.037708677,-0.44232875,-0.141676,-0.17083675,-0.06431344,13.86798296,100.49006277,-17.866119384765625
1644645511382,65.75,0.453125,-88.921875,22.987501,-24.581251,-16.650002,-3.2855806,2.5668645,1.1270068,-10.397419,0.84335756,0.22864626,-0.11717563,-0.29866472,0.17110306,13.86798296,100.49006277,-17.866119384765625
1644645511490,65.890625,0.546875,-88.90625,30.093752,-25.893751,-20.081251,-4.9813423,2.0454874,1.5144259,-9.343372,0.973243,0.11312603,-0.07243585,-0.39879662,0.2019948,13.86798296,100.49006277,-17.866119384765625
1644645511592,65.796875,0.4375,-88.640625,38.006252,-26.362501,-19.556252,-2.7644815,2.813096,-2.0219855,-11.700463,-0.14305355,-0.6290765,-0.2556559,-0.17616291,0.11038477,13.86798296,100.49006277,-17.866119384765625
1644645511694,66.140625,0.609375,-88.640625,39.7125,-25.7625,-18.45,-3.6452131,2.5526762,-0.3301214,-12.39957,-0.6464345,-0.08798691,-0.3355484,-0.14314069,0.20838621,13.86798296,100.49006277,-17.866119384765625
1644645511796,66.09375,0.609375,-88.21875,43.237503,-29.38125,-20.6625,-3.9167385,0.9108919,2.5503418,-12.2080345,-0.30645782,2.3122003,-0.049000718,-0.29972994,0.077362545,13.86798296,100.49006277,-17.866119384765625
1644645511900,66.296875,0.703125,-88.296875,49.687504,-36.206253,-21.31875,-1.9372549,1.4645125,1.6295103,-11.1970825,1.3227965,-0.75357497,0.056457352,-0.24540305,0.027296597,13.86798296,100.49006277,-17.866119384765625
1644645512011,66.328125,0.734375,-88.3125,54.018753,-41.850002,-16.0125,0.16153812,0.20880616,-0.96296805,-9.0842,-1.3940239,0.6787562,-0.11824086,0.03581846,0.05925359,13.86798296,100.49006277,-17.866119384765625
1644645512115,66.359375,0.6875,-88.140625,51.956253,-42.73125,-10.425,-0.76876163,-0.43206844,1.5384823,-10.454881,-1.9063832,2.5761611,-0.08415341,-0.04087832,0.032622762,13.86798296,100.49006277,-17.866119384765625
1644645512218,66.453125,0.703125,-88.25,48.412502,-39.768753,-8.08125,1.1075411,0.7727715,1.499521,-9.999383,-0.7038953,-1.6017209,-0.003195699,-0.06431344,-0.011051793,13.86800459,100.48997658,-16.283172607421875
1644645512317,66.453125,0.6875,-88.21875,45.43125,-36.3375,-4.70625,0.22328854,-1.2409703,-0.7195004,-8.81605,0.17776948,1.2629414,0.16404589,0.06777545,-0.036617383,13.86800459,100.48997658,-16.283172607421875
1644645512426,66.703125,0.75,-88.1875,41.7,-30.562502,-1.81875,-0.84087276,0.45049733,-2.6693637,-10.54586,1.5334862,0.6787562,0.075631544,0.12529804,-0.044074018,13.86800459,100.48997658,-16.283172607421875
1644645512526,66.71875,0.734375,-88.25,38.175003,-25.837502,-0.375,0.757164,0.4406037,-0.1504403,-11.426927,0.0724246,-0.83497787,0.025565593,0.17855969,-0.04513925,13.86800459,100.48997658,-16.283172607421875
1644645512626,66.921875,0.796875,-88.296875,34.2,-23.2875,1.06875,0.19479942,0.08299619,1.443543,-7.551312,1.6867151,0.2813187,0.23754697,-0.17829338,-0.0014646954,13.86800459,100.48997658,-16.283172607421875
1644645512728,66.828125,0.5625,-87.71875,28.425001,-23.1,0.50625,2.3556476,0.49488097,-2.7158375,-7.2448545,1.0067618,-0.3226187,0.109719,0.14766793,-0.028095521,13.86800459,100.48997658,-16.283172607421875
1644645512833,67.125,0.546875,-87.578125,25.087502,-21.675001,-3.3375,1.5303507,-0.1103652,0.50802517,-9.745598,-0.2681506,0.36272156,0.083088174,0.09973244,-0.07603101,13.86800459,100.48997658,-16.283172607421875
1644645512937,66.09375,-0.78125,-88.234375,24.806252,-20.23125,-7.55625,5.989514,-0.049994096,-6.7227488,-3.0238767,0.7715315,-1.496376,-0.06497922,0.36071452,-0.11331416,13.86800459,100.48997658,-16.283172607421875
1644645513045,66.09375,-1.09375,-87.484375,24.73125,-17.90625,-11.64375,2.480402,-4.5533495,3.6861024,-9.534908,-1.1971009,5.2157683,0.47509393,0.2786916,-0.29866472,13.86800459,100.48997658,-16.283172607421875
